16 16 16 0.006033190351438377 0.041176612331837455 22.021878719329834
32 2 2 1.3995770174610123e-10 0.1355087825885186 46.205655097961426
32 2 4 0.009049774104360668 0.11368044956117614 26.009230136871338
32 2 8 0.01614667548698251 0.10348008560319231 22.846839904785156
32 2 16 0.06795784902406314 0.11570842003720438 21.871888399124146
32 4 2 7.28298806956586e-11 0.011113200638048402 60.28124237060547
32 4 4 1.7977122191574195e-10 0.016013053660012353 28.958349466323853
32 4 8 0.0060331834997042 0.0626184849275483 23.738545417785645
32 4 16 0.0182934117395126 0.04972037927717225 22.65269184112549
32 8 2 6.625977132060037e-11 0.0107271407584612 89.12674140930176
32 8 4 1.295914893641524e-10 0.019982469308907198 37.66392469406128
32 8 8 0.003016591826195228 0.04098804420284115 25.95410990715027
32 8 16 0.009049839541208627 0.023249317613295 24.033077001571655
32 16 2 4.8039580645761544e-11 0.02010606746109696 140.23663234710693
32 16 4 1.0315556230352684e-10 0.01848369820887207 46.218143701553345
32 16 8 4.725428788001295e-10 0.042739573165646985 26.275903463363647
32 16 16 0.006033188538757146 0.04101375513382042 24.29452633857727
64 2 2 1.039941413944769e-10 0.14855886155214065 45.09435796737671
64 2 4 0.007541478417105515 0.11995445956022312 19.964111804962158
64 2 8 0.0135871355636498 0.10602512942929553 17.07694125175476
64 2 16 0.06607103705136484 0.0970423941174124 15.45646333694458
64 4 2 5.301865909338071e-11 0.011478457654779459 62.81869101524353
64 4 4 0.0015082957455333473 0.02047667276444069 22.969006299972534
64 4 8 0.006033183466495856 0.059069063538320025 17.30875062942505
64 4 16 0.018115079899997694 0.04866528581095557 15.667028903961182
64 8 2 4.5304404212755265e-11 0.004514565430255978 98.90235733985901
64 8 4 1.0571955193290337e-10 0.02355594473016788 31.28708243370056
64 8 8 0.003016591836374203 0.03532323901915652 22.34556531906128
64 8 16 0.009049810050371358 0.029226545698559633 20.640422821044922
64 16 2 3.032025338338195e-11 0.009263258943663567 165.42880654335022
64 16 4 6.54294652174839e-11 0.021338135501544956 44.29143810272217
64 16 8 4.1241738422203445e-10 0.041247597330401085 19.833874464035034
64 16 16 0.006033187739782421 0.042024750246701 17.079797983169556
